timestamp,memory_mb
0.0182950496673584,90.125
0.03156304359436035,90.125
0.05519509315490723,90.15625
0.07821297645568848,90.1875
0.10019803047180176,90.21875
0.1218709945678711,90.3125
0.14221405982971191,90.359375
0.16405224800109863,90.390625
0.1870582103729248,90.421875
0.20819091796875,90.46875
0.2329089641571045,90.53125
0.2633781433105469,90.546875
