timestamp,memory_mb
0.0163729190826416,166.859375
0.03528189659118652,169.0625
0.05913186073303223,169.0625
0.07973098754882812,169.0625
0.10370612144470215,169.046875
0.13058781623840332,169.046875
0.15483593940734863,169.046875
0.1799471378326416,169.046875
0.20423197746276855,169.046875
0.228348970413208,169.046875
0.2503070831298828,169.046875
0.2714838981628418,169.046875
